Name,Year,Duration,Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3
Sinbad Jahazi,1952.0,,Adventure,4.0,8.0,Nanabhai Bhatt,Nirupa Roy,,
Sindbad Alibaba and Aladdin,1965.0,,"Adventure, Fantasy, Musical",3.7,7.0,Prem Narayan Arora,Agha,Master Bhagwan,Helen
Sindhustan,2019.0,64.0,"Documentary, Family, History",9.3,36.0,Sapna Bhavnani,Leila Advani,Laj Badlani,Chaho Bhara
Sindoor,1987.0,162.0,"Comedy, Drama",5.1,113.0,K. Ravi Shankar,Shashi Kapoor,Govinda,Neelam Kothari
Singaar,1949.0,,"Drama, Family",6.8,9.0,J.K. Nanda,Paidi Jairaj,Suraiya,Madhubala
Singapore,1960.0,135.0,"Crime, Thriller",6.5,71.0,Shakti Samanta,Shammi Kapoor,Padmini,Maria Menado
Singh Is Bliing,2015.0,141.0,"Action, Comedy",5.0,7891.0,Prabhu Deva,Akshay Kumar,Amy Jackson,Lara Dutta
Singh Is King,2008.0,135.0,"Action, Comedy, Crime",5.7,14526.0,Anees Bazmee,Akshay Kumar,Katrina Kaif,Om Puri
Singh Saab the Great,2013.0,134.0,"Action, Drama",5.6,2200.0,Anil Sharma,Sunny Deol,Urvashi Rautela,Prakash Raj
Singham,2011.0,143.0,"Action, Crime, Drama",6.8,14788.0,Rohit Shetty,Ajay Devgn,Kajal Aggarwal,Prakash Raj
Singham,2019.0,141.0,"Action, Drama",5.5,96.0,Navaniat Singh,Priyanka Arya,Sonam Bajwa,Kartar Cheema
Singham Returns,2014.0,142.0,"Action, Crime, Drama",5.7,7675.0,Rohit Shetty,Ajay Devgn,Kareena Kapoor,Amole Gupte
Singhasan,1986.0,161.0,"Action, Adventure, Romance",5.1,14.0,Krishna Ghattamaneni,Bharat Bhushan,Leena Das,Gulshan Grover
Singing with Angry Bird,2016.0,88.0,"Documentary, Drama, Family",7.5,48.0,Hyewon Jee,,,
Sins,2005.0,138.0,"Drama, Romance, Thriller",4.2,387.0,Vinod Pande,Vinod Pande,Gauri Shankar,Shiney Ahuja
Sir,2018.0,99.0,"Drama, Romance",7.7,5461.0,Rohena Gera,Tillotama Shome,Vivek Gomber,Geetanjali Kulkarni
Sir,1993.0,151.0,"Crime, Drama, Romance",6.2,336.0,Mahesh Bhatt,Naseeruddin Shah,Pooja Bhatt,Atul Agnihotri
Sirf Romance: Love by Chance,2007.0,160.0,Romance,3.4,8.0,Raja Bundela,Zeenat Aman,Raj Babbar,Arun Bakshi
Sirf....: Life Looks Greener on the Other Side,2008.0,135.0,Drama,5.8,96.0,Rajatesh Nayyar,Kay Kay Menon,Manisha Koirala,Ranvir Shorey
Siskiyaan,2005.0,125.0,"Drama, Thriller",5.1,73.0,Ashwini Chaudhary,Neha Dhupia,Sachin Khedekar,Sonu Sood
Sita Swayamvar,1976.0,,"Adventure, Drama, Fantasy",8.2,29.0,Bapu,Ravi Kumar,Jaya Prada,Satyanarayana Kaikala
Sitam,1982.0,,"Drama, Family",6.0,14.0,Vikas Desai,Aruna Raje,Naseeruddin Shah,Smita Patil
Sitam,2005.0,,Drama,2.6,20.0,Partho Ghosh,Kiran Janjani,Tara Sharma,Mallishka
Sitamgar,1985.0,,Action,6.7,54.0,Raj N. Sippy,Dharmendra,Parveen Babi,Rishi Kapoor
Sitapur Ki Geeta,1987.0,,"Action, Crime",5.5,31.0,Shibu Mitra,Rajesh Khanna,Hema Malini,Pran
Sitara,1980.0,125.0,"Drama, Family",6.5,24.0,Meraj,Mithun Chakraborty,Zarina Wahab,Kanhaiyalal Chaturvedi
Sitaramaraju,1999.0,,"Action, Drama, Romance",5.7,144.0,Y.V.S. Chowdary,Nagarjuna Akkineni,Harikrishna Nandamuri,Sakshi Shivanand
Sitaron Se Aage,1958.0,,"Drama, Musical",6.1,10.0,Satyen Bose,Ashok Kumar,Rajasulochana,Johnny Walker
Sivaji,2007.0,188.0,"Action, Drama, Thriller",7.5,18422.0,S. Shankar,Rajinikanth,Shriya Saran,Suman
Sivappathikaaram,2006.0,112.0,Action,5.5,86.0,Karu Pazhaniappan,Upendra Limaye,Mamta Mohandas,Raghuvaran
Six X,2016.0,133.0,Drama,6.9,210.0,Chandrakant Singh,Seema Azmi,Shweta Bhardwaj,Hrishitaa Bhatt
Sixteen,2013.0,138.0,"Drama, Romance, Thriller",6.3,1680.0,Raj Purohit,Wamiqa Gabbi,Izabelle Leite,Mehak Manwani
Siyaah..,2012.0,97.0,Horror,5.3,63.0,Aziz Naser,Habeeb Aidroos,Habib Al Aidroos,Zarine Ali
Siyasat,1988.0,,Action,3.1,15.0,Mahesh Bhatt,Neelam Kothari,,
Siyasat,1992.0,,"Action, Drama",5.8,5.0,Sukhwant Dhadda,Kumar Gaurav,Kimi Katkar,Shashi Ranjan
Siyavar Ram - Ramayana,2020.0,90.0,Animation,7.0,6.0,Murugan V.,,,
Skater Girl,2021.0,107.0,"Drama, Family, Sport",6.6,1154.0,Manjari Makijany,Amy Maghera,Waheeda Rehman,Rachel Saanchita Gupta
Slender Threads,1973.0,118.0,"Action, Drama",7.1,49.0,Raj Khosla,Vinod Khanna,Moushumi Chatterjee,Kabir Bedi
Smuggler,1996.0,,"Action, Crime",4.3,19.0,Ajay Kashyap,Dharmendra,Ayub Khan,Eva Grover
Smuggler,1966.0,,"Action, Crime",6.7,6.0,Aspi Irani,Sheikh Mukhtar,Kumkum,Sanjeev Kumar
Snegithiye,2000.0,154.0,"Drama, Musical, Mystery",6.5,276.0,Priyadarshan,Jyotika,Sharbani Mukherji,Tabu
Sneham Kosam,1999.0,169.0,"Action, Drama",6.5,270.0,K.S. Ravikumar,Chiranjeevi,Meena,Vijayakumar
Sniffer,2013.0,137.0,"Adventure, Comedy, Drama",5.9,680.0,Buddhadev Dasgupta,Nawazuddin Siddiqui,Pankaj Tripathi,Ananya Chatterjee
Snip!,2000.0,,"Comedy, Thriller",4.7,124.0,Sunhil Sippy,Sohrab Ardeshir,Nikhil Chinappa,Makrand Deshpande
Soch,2002.0,145.0,"Drama, Mystery, Thriller",4.3,86.0,Sushen Bhatnagar,Sanjay Kapoor,Raveena Tandon,Aditi Govitrikar
Soch Lo,2010.0,,"Action, Crime, Drama",6.5,86.0,Sartaj Singh Pannu,Barkha Madan,Iris Maity,Nishan Nanaiah
Socha Na Tha,2005.0,137.0,"Comedy, Drama, Romance",7.4,7475.0,Imtiaz Ali,Abhay Deol,Ayesha Takia,Ayesha Jhulka
Society Kaam Se Gayi,2011.0,,Drama,5.6,12.0,Rahul Dholakia,Seema Biswas,Sonia Gill,Javed Jaffrey
Sohag Raat,1948.0,143.0,"Drama, Romance",7.2,6.0,Kidar Nath Sharma,Begum Para,Bharat Bhushan,Geeta Bali
Sohni Mahiwal,1985.0,142.0,"Action, Drama, Romance",6.1,263.0,Kanwal Biala,Latif Faiziyev,Umesh Mehra,Sunny Deol
Sohni Mahiwal,1958.0,104.0,"Musical, Romance",5.9,9.0,Raja Nawathe,Bharat Bhushan,Nimmi,Om Prakash
Sold,2014.0,94.0,Drama,6.9,1589.0,Jeffrey D. Brown,Gillian Anderson,David Arquette,Priyanka Bose
Soldier,1998.0,156.0,"Action, Drama, Musical",6.2,2757.0,Abbas Alibhai Burmawalla,Mastan Alibhai Burmawalla,Bobby Deol,Preity Zinta
Soldier as Thakur Daler Singh,1969.0,,Action,6.0,5.0,Pachhi,Ajit Singh Deol,Deepa,Dharmendra
Solva Saal,1958.0,135.0,"Comedy, Romance, Thriller",7.0,140.0,Raj Khosla,Dev Anand,Waheeda Rehman,Jagdev
Solva Sawan,1979.0,140.0,Drama,6.0,22.0,Bharathiraja,Adil Amaan,Kulbhushan Kharbanda,Madhukar
Some Where in Delhi,1956.0,128.0,"Comedy, Drama, Romance",5.1,9.0,M. Sadiq,Harbans Darshan M. Arora,Ram Avtar,S.N. Banerjee
Son of Dracula,2009.0,94.0,"Fantasy, Horror",5.5,8.0,Salim Suma,Joginder Shelly,Raza Murad,Alaudeen
Son of Hercules,1964.0,80.0,Action,2.8,28.0,Sultan,Bipin Gupta,Kamran,Leela Kumari
Son of India,1962.0,,Drama,5.8,50.0,Mehboob Khan,Sajid Khan,Kamaljit Singh,Kumkum
Son of Sardaar,2012.0,141.0,"Action, Comedy",4.0,9060.0,Ashwani Dhir,Anil Devgan,Ajay Devgn,Sanjay Dutt
Son of Sinbad,1958.0,,Adventure,2.3,24.0,Nanabhai Bhatt,Master Bhagwan,Kuldip Kaur,Prem Nath
Son Rise,2019.0,49.0,Documentary,8.2,213.0,Vibha Bakshi,,,
Sona Spa,2013.0,102.0,"Drama, Mystery, Thriller",3.5,189.0,Makrand Deshpande,Akkash Basnet,Nivedita Bhattacharya,Devyani
Sonali Cable,2014.0,127.0,"Comedy, Drama",5.3,980.0,Charudutt Acharya,Rhea Chakraborty,Ali Fazal,Raghav Juyal
Sonchidi,2011.0,55.0,"Drama, Mystery, Sci-Fi",6.3,82.0,Amit Dutta,Nitin Goel,Gagan Singh Sethi,
Sonchiriya,2019.0,143.0,"Action, Crime, Drama",8.1,9572.0,Abhishek Chaubey,Sushant Singh Rajput,Bhumi Pednekar,Ashutosh Rana
Sone Ka Dil Lohe Ke Haath,1978.0,,Action,6.5,8.0,Naresh Kumar,Sudha Chopra,Rajan Haksar,Nasir Hussain
Sone Ki Chidiya,1958.0,171.0,"Drama, Romance",6.0,34.0,Shaheed Latif,Talat Mahmood,Balraj Sahni,Nutan
Sone Ki Lanka,1992.0,,Action,5.7,10.0,Ajay Kashyap,Jeetendra,Jaya Prada,Chunky Panday
Sone Pe Suhaaga,1988.0,163.0,"Action, Family",4.8,90.0,K. Bapaiah,Jeetendra,Dharmendra,Nutan
Soni,2018.0,97.0,"Crime, Drama",7.2,2528.0,Ivan Ayr,Geetika Vidya Ohlyan,Saloni Batra,Vikas Shukla
Sons of Ram,2012.0,85.0,"Animation, Drama, Musical",6.7,77.0,Kushal Ruia,Sunidhi Chauhan,Ettienne Couthino,Devansh Doshi
Sonu Ke Titu Ki Sweety,2018.0,138.0,"Comedy, Romance",7.1,20000.0,Luv Ranjan,Kartik Aaryan,Nushrat Bharucha,Sunny Singh Nijjar
Sookha,1983.0,119.0,Drama,6.6,9.0,M.S. Sathyu,Pankaj Dheer,Anant Nag,
Sooper Se Ooper,2013.0,,Comedy,4.3,178.0,Shekhar Ghosh,Tinnu Anand,Mahesh Balraj,Mithilesh Chaturvedi
Soorarai Pottru,2020.0,153.0,Drama,9.1,83029.0,Sudha Kongara,Suriya,Madhavan,Paresh Rawal
Soorat Aur Seerat,1962.0,,"Drama, Family",7.2,14.0,Rajnish Bahl,Dharmendra,Nutan,K.N. Singh
Soorma,2018.0,131.0,"Biography, Drama, Sport",7.4,4648.0,Shaad Ali,Diljit Dosanjh,Taapsee Pannu,Angad Bedi
Soorma Bhopali,1988.0,153.0,Comedy,5.6,60.0,Jagdeep,Jagdeep,Agha,Amitabh Bachchan
Sooryavansham,1999.0,168.0,"Action, Drama",6.3,2820.0,E.V.V. Satyanarayana,Pranavanand,Amitabh Bachchan,Soundarya
Sorry Bhai!,2008.0,154.0,"Comedy, Drama, Romance",6.1,1019.0,Onir,Shabana Azmi,Boman Irani,Sanjay Suri
Sorry Daddy,2015.0,,Action,4.7,6.0,Vijay Pal,Shamim Khan,Anupam Shukla,Mukesh Tiwari
SOS: Secrets of Sex,2013.0,114.0,Drama,5.8,34.0,Kumaar Aadarsh,Kumaar Aadarsh,Gagan Guru,Harman Preet Kaur
SOS: Secrets of Sex Chapter 3,2014.0,108.0,Drama,3.5,31.0,Kumaar Aadarsh,Kumaar Aadarsh,Leena Kapoor,
Soul of Sand,2010.0,99.0,"Drama, Mystery, Thriller",5.6,82.0,Sidharth Srinivasan,Dibyendu Bhattacharya,Saba Joshi,Avtar Sahani
Soundtrack,2011.0,132.0,"Drama, Musical",7.1,826.0,Neerav Ghosh,Rajeev Khandelwal,Soha Ali Khan,Mrinalini Sharma
Souryam,2008.0,151.0,"Action, Drama",5.8,167.0,Siva,Tottempudi Gopichand,Anushka Shetty,Poonam Kaur
Souten,1983.0,160.0,"Drama, Musical, Romance",5.7,196.0,Saawan Kumar Tak,Rajesh Khanna,Tina Ambani,Padmini Kolhapure
Souten Ki Beti,1989.0,136.0,"Drama, Family",5.3,55.0,Saawan Kumar Tak,Jeetendra,Rekha,Jaya Prada
Souten: The Other Woman,2006.0,131.0,Thriller,4.7,43.0,Karan Razdan,Mahima Chaudhry,Padmini Kolhapure,Shakti Kapoor
Spandan,1982.0,135.0,Drama,6.1,9.0,Biplab Roy Chowdhury,Utpal Dutt,Anita Kanwar,Amol Palekar
Spark,2014.0,134.0,Action,5.9,31.0,V.K. Singh,Rati Agnihotri,Mansha Bahl,Rajniesh Duggall
Special 26,2013.0,144.0,"Crime, Drama, Thriller",8.0,52354.0,Neeraj Pandey,Akshay Kumar,Anupam Kher,Manoj Bajpayee
Speed,2007.0,102.0,"Action, Crime, Thriller",2.9,513.0,Vikram Bhatt,Urmila Matondkar,Sanjay Suri,Zayed Khan
Spirit of Moksha - Kumbh Mela,2010.0,61.0,"Documentary, Family",5.8,6.0,Rajeev Gautam,Maya Sharma,,
Split Wide Open,1999.0,103.0,"Crime, Drama",6.5,222.0,Dev Benegal,Rahul Bose,Laila Rouass,Shivaji Satam
Spy in Rome,1968.0,155.0,"Action, Comedy, Romance",4.9,8.0,B.K. Adarsh,Dev Kumar,Jaymala Adarsh,K.N. Singh
Sree Rama Anjaneya Yuddham,1975.0,166.0,"Drama, Fantasy",7.8,29.0,Bapu,N.T. Rama Rao,Janardhana Rao Arja,Saroja Devi B.
Sri Anjaneyam,2004.0,174.0,"Action, Fantasy",4.6,203.0,Krishna Vamsi,Nithiin,Ananth,Jogi Brothers
Sri Shirdi Saibaba Mahathyam,1986.0,,Drama,7.7,83.0,K. Vasu,Vijayachander,Chandramohan,Anjali Devi
Sri Venkateswara Mahathyam,1960.0,204.0,"Drama, Musical",8.5,52.0,P. Pullaiah,N.T. Rama Rao,Savitri,Varalakshmi S.
Srinagar,2020.0,,Drama,9.1,28.0,Sanoj Mishra,Sanoj R. Mishra,Ravi Sudha Choudhary,Uzma Ahmed
Sssshhh...,2003.0,163.0,"Horror, Mystery",4.4,330.0,Pavan Kaul,Tanishaa Mukerji,Dino Morea,Karann Nathh
Ssukh,2005.0,,"Comedy, Family, Romance",5.0,59.0,Kirti Kumar,Aarti Chhabria,Jackie Shroff,Mahesh Anand
Stalker,2012.0,,Thriller,3.5,8.0,Kishore Bhargav,Kiren Jogi,Priyanka Kothari,Nakul Vaid
Stand By,2011.0,,"Drama, Sport, Thriller",6.3,25.0,Sanjay Soorkar,Siddharth Kher,Sachin Khedekar,Dalip Tahil
Stanley Ka Dabba,2011.0,96.0,"Comedy, Drama, Family",7.8,6493.0,Amole Gupte,Partho A. Gupte,Numaan Sheikh,Abhishek Reddy
Star,1982.0,,"Drama, Musical",7.7,53.0,Vinod Pande,Kumar Gaurav,Rati Agnihotri,Raj Kiran
State Rowdy,1989.0,147.0,"Action, Crime, Drama",6.3,104.0,Gopal B.,Chiranjeevi,Bhanupriya,Jayamalini
State vs. Malti Mhaske,2018.0,,"Crime, Thriller",7.1,67.0,Nikhil Mahajan,Sagar Deshmukh,Divya Menon,Smita Tambe
Station,2014.0,120.0,"Crime, Drama, Thriller",7.5,90.0,Saad Khan,Kanika Batra,Gulshan Grover,Rohiet Nair
Stay Alert,1956.0,153.0,"Comedy, Drama",8.2,913.0,Amit Mitra,Sombhu Mitra,Pradeep Kumar,Sumitra Devi
Staying Alive,2007.0,96.0,"Crime, Drama",6.2,24.0,Ananth Narayan Mahadevan,Salim Abubaker,Manuj Bhaskar,Shekhar Bhonsle
Staying Alive,2012.0,89.0,Drama,5.6,29.0,Ananth Narayan Mahadevan,Jahangir Khan,Ananth Narayan Mahadevan,Navni Parihar
Still Standing,2010.0,54.0,"Documentary, Biography, Drama",7.5,8.0,Pankaj Johar,,,
Stoovertpuram Police Station,1991.0,148.0,"Action, Drama",6.2,65.0,Veerendranath Yandamoori,Chiranjeevi,Vijayshanti,Nirosha
Stop!,2004.0,,"Comedy, Romance",4.4,33.0,Ajai Sinha,Rocky Bhatia,Dia Mirza,Tejaswini Kolhapure
Straight,2009.0,110.0,"Comedy, Drama",5.8,350.0,Parvati Balagopalan,Vinay Pathak,Gul Panag,Anuj Chaudhary
Strangers,2007.0,100.0,"Drama, Romance, Thriller",4.9,338.0,Aanand L. Rai,Jimmy Sheirgill,Kay Kay Menon,Sonali Kulkarni
Strawberry Point,2020.0,,Thriller,7.8,5.0,Prabal Baruah,Karan Oberoi,,
Stree,1961.0,139.0,Fantasy,7.5,21.0,Shantaram Rajaram Vankudre,Shantaram Rajaram Vankudre,Sandhya,Rajshree
Stree,2018.0,128.0,"Comedy, Horror",7.6,29900.0,Amar Kaushik,Rajkummar Rao,Shraddha Kapoor,Pankaj Tripathi
Street Dancer 3D,2020.0,146.0,"Drama, Music",3.6,5930.0,Remo D'Souza,Varun Dhawan,Shraddha Kapoor,Prabhu Deva
Street Fighter,1995.0,148.0,Action,5.2,16.0,Gopal B.,Ali,Brahmanandam,Devan
Street Fighter: The Legend of Chun-Li,2009.0,96.0,"Action, Crime, Fantasy",3.7,23206.0,Andrzej Bartkowiak,Kristin Kreuk,Neal McDonough,Michael Clarke Duncan
Street Singer,1938.0,135.0,Drama,6.3,15.0,Phani Majumdar,K.L. Saigal,Kanan Devi,Boken Chatto
Striker,2010.0,128.0,"Action, Crime, Drama",6.9,1014.0,Chandan Arora,Siddharth,Ankur Vikal,Anupam Kher
Strings of Passion,2014.0,100.0,Drama,6.5,31.0,Sanghamitra Chaudhuri,Zeenat Aman,Indrani Haldar,Shubh Mukherjee
Struggler,2006.0,,Thriller,6.0,10.0,Mahesh Manjrekar,Amitabh Bachchan,Atul Kale,Mahesh Manjrekar
Student of the Year,2012.0,146.0,"Comedy, Drama, Music",5.3,16038.0,Karan Johar,Sidharth Malhotra,Alia Bhatt,Varun Dhawan
Student of the Year 2,2019.0,146.0,"Action, Comedy, Drama",2.2,17483.0,Punit Malhotra,Tiger Shroff,Ananya Panday,Tara Sutaria
Stumped,2003.0,121.0,"Comedy, Drama, Sport",2.6,121.0,Gaurav Pandey,Raveena Tandon,Alyy Khan,Salman Khan
Stunttman,1994.0,,"Action, Drama, Romance",4.8,20.0,Deepak Balraj Vij,Avtar Singh Ahluwalia,Tinnu Anand,Ami Asthana
Style,2001.0,157.0,"Comedy, Musical, Mystery",6.7,1859.0,N. Chandra,Sharman Joshi,Sahil Khan,Riya Sen
Sub Ka Saathi,1972.0,,"Drama, Family",6.5,6.0,A. Bhimsingh,Sanjay Khan,Vinod Khanna,Om Prakash
Subah Ka Tara,1954.0,107.0,Romance,5.4,9.0,Shantaram Rajaram Vankudre,Pradeep Kumar,Shantaram Rajaram Vankudre,Jayshree Gadkar
Subah Subah,1983.0,,Romance,8.0,83.0,Indrajeet Singh Bansal,Aamir Khan,,
Subha-O-Sham,1971.0,180.0,"Action, Comedy, Drama",6.5,31.0,Tapi Chanakya,Sanjeev Kumar,Waheeda Rehman,Mohamad Ali Fardin
Subhas Chandra,1966.0,130.0,"Biography, Drama, History",8.2,41.0,Piyush Bose,Amar Dutta,Samar Chatterjee,Ashish Ghosh
Subhash Chandra Bose,2005.0,,"Action, Drama, History",3.1,245.0,K. Raghavendra Rao,Venkatesh Daggubati,Prakash Raj,Tom Alter
Suddha,2005.0,105.0,Drama,7.2,13.0,Ramchandra P.N.,Sharada Devi,Bharathi Jain,Jagatpal Jain
Sudesi,2005.0,139.0,"Action, Crime, Drama",3.7,35.0,Jeppi,Ashima Bhalla,Karunas,M.N. Nambiar
Sudhandhiram,2000.0,145.0,"Action, Crime, Drama",4.0,44.0,Raj Kapoor,Nassar,Prithviraj,Raghuvaran
Suhaag,1979.0,164.0,"Action, Drama, Musical",6.7,1053.0,Manmohan Desai,Shashi Kapoor,Amitabh Bachchan,Rekha
Suhaag,1994.0,145.0,"Action, Comedy, Drama",5.7,1755.0,Kuku Kohli,Ajay Devgn,Akshay Kumar,Karisma Kapoor
Suhaag Raat,1968.0,160.0,"Drama, Romance",4.8,29.0,R. Bhattacharya,Rajshree,Jeetendra,Sulochana Latkar
Suhag Sindoor,1961.0,,Drama,5.0,5.0,R. Krishnan,S. Panju,Balraj Sahni,Mala Sinha
Suhagan,1954.0,,"Drama, Family",6.3,6.0,Anant Mane,Guru Dutt,Mala Sinha,Geeta Bali
Suhagan,1986.0,143.0,Romance,6.1,43.0,K. Raghavendra Rao,Jeetendra,Sridevi,Padmini Kolhapure
Suhagan,1964.0,,"Drama, Romance",6.2,17.0,K.S. Gopalakrishnan,Guru Dutt,Mala Sinha,Om Prakash
Suhana Safar,1970.0,130.0,"Comedy, Drama",6.4,45.0,Vijay,Shashi Kapoor,Sharmila Tagore,Lalita Pawar
Sui Dhaaga,2018.0,122.0,"Comedy, Drama",6.8,7421.0,Sharat Katariya,Anushka Sharma,Varun Dhawan,Raghuvir Yadav
Sujata,1960.0,161.0,"Drama, Romance",7.3,326.0,Bimal Roy,Nutan,Sunil Dutt,Shashikala
Sulemani Keeda,2014.0,89.0,"Comedy, Romance",7.1,2478.0,Amit Masurkar,Naveen Kasturia,Mayank Tewari,Aditi Vasudev
Sullan,2004.0,138.0,"Action, Crime, Drama",3.2,359.0,Ramana,Dhanush,Manivannan,Pasupathy
Sultaan,2000.0,120.0,"Action, Drama",5.6,54.0,T.L.V. Prasad,Vikas Anand,Birbal,Mithun Chakraborty
Sultan,2016.0,170.0,"Action, Drama, Sport",7.0,41777.0,Ali Abbas Zafar,Salman Khan,Kubbra Sait,Anushka Sharma
Sultana Daku,1972.0,,Action,8.7,6.0,Mohammed Hussain,Dara Singh,Ajit,Helen
Sultana Daku,1982.0,,Action,5.2,5.0,Mohammed Hussain,Dara Singh,Ajit,Helen
Sumbandh,1982.0,,"Action, Drama, Romance",5.9,10.0,Shibu Mitra,Ashok Kumar,Vinod Mehra,Rati Agnihotri
Summer 2007,2008.0,166.0,"Crime, Drama, Thriller",6.2,238.0,Sohail Tatari,Sikandar Kher,Gul Panag,Yuvika Chaudhary
Summer Camp,2018.0,128.0,"Comedy, Drama",7.1,16.0,Kunal v Singh,Saurabh Agarwal,Altaf,Manish Garg
Sun Meri Laila,1983.0,143.0,Romance,6.9,11.0,Chander H. Bahl,Birbal,Deepika Chikhalia,Iftekhar
Sun Sajna,1982.0,138.0,"Drama, Family, Romance",6.3,21.0,Chander H. Bahl,Mithun Chakraborty,Ranjeeta Kaur,Iftekhar
Sun Zarra,2006.0,125.0,"Drama, Romance",5.4,18.0,Rohit Krishnakant Nayyar,Samir Aftab,Mithun Chakraborty,Renuka Shahane
Sunayana,1979.0,131.0,"Comedy, Drama, Romance",5.9,39.0,Hiren Nag,Sulochana Latkar,Murad,Gayatri
Sunday,2008.0,135.0,"Action, Comedy, Mystery",5.3,2619.0,Rohit Shetty,Ajay Devgn,Ayesha Takia,Arshad Warsi
Sunday,1993.0,,Comedy,6.7,6.0,Pankaj Advani,Rakesh Bedi,Deven Bhojani,Kurush Deboo
Sunehra Sansar,1975.0,,"Drama, Family",5.4,22.0,Adurthi Subba Rao,Rajendra Kumar,Mala Sinha,Hema Malini
Sunehre Din,1949.0,143.0,Drama,6.6,30.0,Satish Nigam,Raj Kapoor,Rehana,Roopkamal
Sunghursh,1968.0,175.0,"Action, Crime, Drama",6.8,93.0,Harnam Singh Rawail,Dilip Kumar,Vyjayanthimala,Balraj Sahni
Sunglass,2013.0,100.0,"Comedy, Drama, Thriller",5.4,30.0,Rituparno Ghosh,Jaya Bachchan,Madhavan,Tota Roy Chowdhury
Sunheri Nagin,1963.0,,,5.7,6.0,Babubhai Mistry,Mahipal,Helen,Sulochana Latkar
Sunn Raha Hai Na,2017.0,56.0,"Drama, Romance",6.1,7.0,Fenil Seta,Shreyas Porus Pardiwalla,Harsha Chopda,Sunita Verma
Sunny,1984.0,114.0,"Drama, Romance",5.6,128.0,Raj Khosla,Sunny Deol,Amrita Singh,Dharmendra
Suno Na.. Ek Nanhi Aawaz,2009.0,127.0,Drama,4.5,6.0,Amy Thanawala,Tara Sharma,Makrand Shukla,Rajendra Chawla
Suno Sasurjee,2004.0,169.0,"Action, Comedy, Musical",2.5,147.0,Vimal Kumar,Aftab Shivdasani,Ameesha Patel,Gulshan Grover
Sunset Bollywood,2005.0,60.0,Documentary,8.6,663.0,Komal Tolani,Amitabh Bachchan,Bhagyashree,Mahesh Bhatt
Sunshine Music Tours & Travels,2016.0,110.0,Comedy,6.5,31.0,Shailendra Singh,Sunny Kaushal,Ashrut Jain,Ajit Singh Arora
Suntan,1976.0,121.0,Drama,6.8,20.0,Mohan Segal,Jeetendra,Ashok Kumar,Nirupa Roy
Supari,2003.0,142.0,"Action, Crime, Drama",4.3,136.0,Padam Kumar,Nandita Das,Uday Chopra,Rahul Dev
Supari - The Quest Begins Now,2014.0,90.0,Crime,5.9,33.0,Aamreeta Gautam,Sabreen Baker,Swetanshu Bora,Mukesh Ghatiya
Super 30,2019.0,154.0,"Biography, Drama",8.0,23000.0,Vikas Bahl,Hrithik Roshan,Mrunal Thakur,Nandish Singh
Super Bheem Aakhri Chunauti,2016.0,,Animation,5.8,5.0,Rajiv Chilaka,,,
Super Bheem Fire and Ice,2016.0,,Animation,5.8,5.0,Rajiv Chilaka,,,
Super Bheem Hawa Mein Halla,2016.0,,Animation,5.5,11.0,Rajiv Chilaka,Krishna Mohan Chintapatla,,
Super Model,2013.0,83.0,"Drama, Mystery, Romance",1.9,180.0,Navin Batra,Ashmit Patel,Veena Malik,Sana Oberoi
Super Nani,2014.0,133.0,"Comedy, Drama, Family",4.6,398.0,Indra Kumar,Rekha,Sharman Joshi,Randhir Kapoor
Super Police,1994.0,95.0,"Action, Thriller",5.5,70.0,K. Muralimohana Rao,Ali,Brahmanandam,Chalapathi Rao
Superman,1960.0,,"Action, Adventure",4.8,18.0,Mohammed Hussain,Anant Thakur,Helen,Paidi Jairaj
Superman,1987.0,123.0,"Action, Adventure, Sci-Fi",4.5,301.0,B. Gupta,Puneet Issar,Sonia Sahni,Dharmendra
Supermen of Malegaon,2008.0,66.0,Documentary,8.0,648.0,Faiza Ahmad Khan,Shakeel Bharati,Farogh Jafri,Akram Khan
Superstar,2008.0,120.0,"Drama, Romance",6.0,707.0,Rohit Jugraj,Kunal Khemu,Tulip Joshi,Aushima Sawhney
Sur,2002.0,136.0,"Drama, Musical, Romance",6.4,475.0,Tanuja Chandra,Lucky Ali,Simone Singh,Achint Kaur
Sur Asur,1990.0,,Comedy,6.0,8.0,Subrata Bose,Shail Chaturvedi,Rohan Kapoor,Alok Nath
Sur Sangam,1985.0,149.0,"Comedy, Drama, Musical",6.8,45.0,K. Viswanath,Girish Karnad,Jaya Prada,Sachin Pilgaonkar
Suraag,1982.0,,"Thriller, Mystery",7.3,58.0,Jag Mundhra,Ambrish Sangal,Sanjeev Kumar,Shabana Azmi
Suraj,1966.0,155.0,"Romance, Musical, Action",6.7,124.0,T. Prakash Rao,Vyjayanthimala,Rajendra Kumar,Ajit
Suraj,1997.0,,Action,3.3,18.0,T.L.V. Prasad,Rakesh Bedi,Mithun Chakraborty,Puneet Issar
Suraj Aur Chanda,1973.0,131.0,"Action, Fantasy",5.7,10.0,T. Madhava Rao,Sanjeev Kumar,Rita Haksar,Sujit Kumar
Suraj Pe Mangal Bhari,2020.0,139.0,Comedy,5.9,3011.0,Abhishek Sharma,Manoj Bajpayee,Fatima Sana Shaikh,Vijay Raaz
